id,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
133,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,GKT TRAVELS,A/C Seater / Sleeper (2+1),02:30,02h 30m,05:00,3.9,523,32
134,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,NueGo,Electric A/C Seater (2+2),03:30,03h 00m,06:30,3.7,380,40
135,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,NueGo,Electric A/C Seater (2+2),06:30,04h 40m,11:10,3.7,332,36
136,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Zingbus Plus,A/C Seater / Sleeper (2+1),06:30,03h 30m,10:00,4.7,459,41
137,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,NueGo,Electric A/C Seater (2+2),08:30,04h 40m,13:10,3.5,332,41
138,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),08:36,04h 37m,13:13,4.6,300,40
139,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),09:22,04h 37m,13:59,3.7,300,37
140,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,NueGo,Electric A/C Seater (2+2),10:30,04h 40m,15:10,3.8,332,41
141,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Venson Transports,Non AC Seater (2+3),11:10,04h 50m,16:00,3.1,250,58
142,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,NueGo,Electric A/C Seater (2+2),11:30,04h 40m,16:10,3.7,542,38
143,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,NueGo,Electric A/C Seater (2+2),12:30,04h 40m,17:10,4.0,332,43
144,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,NueGo,Electric A/C Seater (2+2),13:30,05h 15m,18:45,3.2,332,40
145,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Sai Sindhu Travels,A/C Sleeper (2+1),14:00,03h 30m,17:30,3.1,450,26
146,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,AKHILA TRAVELS,A/C Semi Sleeper / Sleeper (2+1),15:50,748h 45m,20:35,3.8,399,30
147,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,NueGo,Electric A/C Seater (2+2),16:30,05h 15m,21:45,3.7,542,38
148,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,NueGo,Electric A/C Seater (2+2),19:30,04h 40m,00:10,4.3,376,38
149,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,NueGo,Electric A/C Seater (2+2),21:00,04h 40m,01:40,4.1,332,42
150,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,NueGo,Electric A/C Seater (2+2),23:30,04h 40m,04:10,4.8,474,37
151,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,RK Travels,Non A/C Seater / Sleeper (2+1),23:50,04h 30m,04:20,3.0,499,28
152,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Venson Transports,Non AC Seater (2+3),14:10,05h 05m,19:15,2.6,250,58
153,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,RKT Tours and Travels,A/C Sleeper (2+1),00:15,05h 15m,05:30,3.5,890,30
154,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Go Tour Travels and Holidays,A/C Sleeper (2+1),01:45,03h 45m,05:30,4.3,660,25
155,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,CHAITRA SRI TRAVELS,Non A/C Seater / Sleeper (2+1),02:30,05h 00m,07:30,3.2,700,33
156,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,IRA Travels,Bharat Benz A/C Sleeper (2+1),03:00,03h 30m,06:30,3.9,1170,23
157,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Sai Balaji Travels,A/C Sleeper (2+1),03:00,02h 35m,05:35,3.7,3999,34
158,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Sai Balaji Travels,A/C Sleeper (2+1),03:20,03h 10m,06:30,3.7,999,28
159,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chalasani Travels (Kaleswari),A/C Sleeper (2+1),03:30,02h 30m,06:00,4.3,1200,16
160,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,AKHILA TRAVELS,A/C Semi Sleeper / Sleeper (2+1),03:35,03h 15m,06:50,3.8,649,25
161,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5225,Super Luxury (Non AC Seater 2+2 Push Back),00:25,06h 35m,07:00,4.6,439,33
162,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 4609,Super Luxury (Non AC Seater 2+2 Push Back),00:45,04h 50m,05:35,3.7,439,33
163,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6014,Super Luxury (Non AC Seater 2+2 Push Back),04:30,06h 30m,11:00,3.6,439,32
164,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 50012,Super Luxury (Non AC Seater 2+2 Push Back),05:30,06h 30m,12:00,3.0,439,31
165,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6004,Super Luxury (Non AC Seater 2+2 Push Back),07:00,06h 30m,13:30,2.8,439,34
166,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6016,Super Luxury (Non AC Seater 2+2 Push Back),08:00,06h 30m,14:30,2.6,439,34
167,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 50078,Super Luxury (Non AC Seater 2+2 Push Back),09:00,06h 50m,15:50,4.7,439,29
168,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 50061,Super Luxury (Non AC Seater 2+2 Push Back),10:00,06h 30m,16:30,3.2,439,34
169,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 9252,INDRA(A.C. Seater),10:30,06h 30m,17:00,4.1,526,37
170,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 50102,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",11:00,07h 00m,18:00,2.2,412,37
171,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 50804,Super Luxury (Non AC Seater 2+2 Push Back),11:45,06h 55m,18:40,4.2,439,32
172,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6006,INDRA(A.C. Seater),12:15,06h 00m,18:15,4.0,526,37
173,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6209,Super Luxury (Non AC Seater 2+2 Push Back),13:00,06h 45m,19:45,2.5,439,32
174,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 50191,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),13:30,06h 00m,19:30,3.7,656,42
175,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 9488,Super Luxury (Non AC Seater 2+2 Push Back),14:30,06h 55m,21:25,3.2,439,34
176,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 9256,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),15:00,06h 00m,21:00,4.0,656,47
177,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6237,Super Luxury (Non AC Seater 2+2 Push Back),15:30,06h 15m,21:45,2.1,439,31
178,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 50144,Super Luxury (Non AC Seater 2+2 Push Back),16:30,06h 30m,23:00,2.8,439,34
179,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6018,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,07h 00m,00:15,3.6,439,45
180,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6010,Super Luxury (Non AC Seater 2+2 Push Back),20:00,06h 30m,02:30,3.3,439,34
181,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6240,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:00,07h 00m,04:00,4.0,412,37
182,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6205,Super Luxury (Non AC Seater 2+2 Push Back),21:30,06h 00m,03:30,3.6,439,31
183,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5281,Super Luxury (Non AC Seater 2+2 Push Back),21:50,05h 10m,03:00,3.7,439,33
184,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5295,Super Luxury (Non AC Seater 2+2 Push Back),22:00,05h 05m,03:05,2.7,439,33
185,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6073,INDRA(A.C. Seater),22:00,05h 00m,03:00,3.4,526,37
186,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 50181,Super Luxury (Non AC Seater 2+2 Push Back),22:15,06h 35m,04:50,3.6,439,13
187,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6207,Super Luxury (Non AC Seater 2+2 Push Back),22:30,05h 56m,04:26,4.0,439,21
188,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6065,Super Luxury (Non AC Seater 2+2 Push Back),22:45,05h 50m,04:35,4.1,439,22
189,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5227,Super Luxury (Non AC Seater 2+2 Push Back),22:45,06h 45m,05:30,4.6,439,33
190,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6096,Super Luxury (Non AC Seater 2+2 Push Back),22:45,06h 45m,05:30,3.4,439,17
191,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5283,Super Luxury (Non AC Seater 2+2 Push Back),22:50,06h 10m,05:00,1.5,439,33
192,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 9266,INDRA(A.C. Seater),23:00,05h 40m,04:40,3.9,526,38
193,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 7744,Super Luxury (Non AC Seater 2+2 Push Back),23:15,07h 30m,06:45,3.7,439,29
194,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 48483,Super Luxury (Non AC Seater 2+2 Push Back),23:15,06h 45m,06:00,4.0,439,31
195,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 9254,Super Luxury (Non AC Seater 2+2 Push Back),23:30,06h 00m,05:30,4.0,439,34
196,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 48516,Super Luxury (Non AC Seater 2+2 Push Back),23:30,07h 00m,06:30,4.5,439,33
197,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6008,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:45,04h 35m,04:20,4.4,656,45
198,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5977,Super Luxury (Non AC Seater 2+2 Push Back),23:50,06h 40m,06:30,4.5,439,33
199,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5803,Super Luxury (Non AC Seater 2+2 Push Back),23:50,05h 40m,05:30,1.2,439,31
200,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5272,Super Luxury (Non AC Seater 2+2 Push Back),23:50,06h 10m,06:00,3.4,439,33
201,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Abhishek Bus,Scania Multi-Axle AC Semi Sleeper (2+2),20:05,08h 15m,04:20,4.4,499,34
202,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,SUVARNAMUKHI TRAVELS,NON A/C Seater (2+3),21:00,07h 15m,04:15,3.0,300,4
203,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,SUVARNAMUKHI TRAVELS,NON A/C Seater (2+3),21:45,06h 45m,04:30,3.0,300,11
204,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Vinayaka Travels,NON A/C Sleeper (2+1),22:30,06h 15m,04:45,4.3,699,19
205,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),22:30,06h 30m,05:00,4.0,499,29
206,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),22:40,07h 00m,05:40,4.2,650,31
207,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,PRL BUS,Non A/C Seater / Sleeper (2+1),22:45,06h 15m,05:00,4.3,500,41
208,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,AdAR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:45,07h 15m,06:00,4.1,660,39
209,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,CGR Travels,NON A/C Semi Sleeper / Sleeper (2+1),22:45,08h 10m,06:55,3.7,450,29
210,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Maheswari Travels,NON A/C Sleeper (2+1),22:50,07h 00m,05:50,3.8,799,21
211,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:55,06h 35m,05:30,3.9,660,32
212,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 50m,05:50,3.6,650,32
213,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Indu Travels,A/C Sleeper (2+1),23:00,06h 00m,05:00,3.6,1100,20
214,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 00m,05:00,4.5,660,46
215,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:10,06h 50m,06:00,3.2,660,32
216,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,AR & BCVR Travels,A/C Sleeper (2+1),23:15,06h 15m,05:30,4.2,900,17
217,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Indu Travels,Non A/C Seater / Sleeper (2+1),23:15,05h 45m,05:00,4.0,700,40
218,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,CGR Travels,Non A/C Seater / Sleeper (2+1),23:15,06h 45m,06:00,4.2,450,15
219,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Indu Travels,Non A/C Seater / Sleeper (2+1),23:15,05h 45m,05:00,3.4,700,35
220,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,CGR Travels,Non A/C Seater / Sleeper (2+1),23:15,08h 05m,07:20,4.0,550,40
221,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Vengamamba Bus Transport(SVBT),Non A/C Seater / Sleeper (2+1),23:45,05h 15m,05:00,3.9,825,21
222,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),23:50,06h 20m,06:10,4.1,600,30
223,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),23:55,05h 25m,05:20,4.6,740,26
224,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),23:55,05h 05m,05:00,3.7,935,26
225,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,V Kaveri Travels,A/C Sleeper (2+1),23:59,06h 31m,06:30,4.5,1050,20
226,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),23:59,05h 31m,05:30,3.5,740,29
227,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Giridhar Tours and Travels,A/C Seater/Sleeper (2+1),23:59,05h 41m,05:40,3.9,700,32
228,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),23:59,05h 46m,05:45,4.2,600,23
229,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Abhishek Bus,A/C Sleeper (2+1),00:20,06h 55m,07:15,2.0,900,18
230,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,S R Travels,NON A/C Sleeper (2+1),22:20,07h 10m,05:30,2.1,890,10
231,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 36017,Super Luxury (Non AC Seater 2+2 Push Back),04:00,03h 34m,07:34,4.2,302,20
232,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 36404,Super Luxury (Non AC Seater 2+2 Push Back),05:00,03h 34m,08:34,3.8,302,34
233,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 4438,Super Luxury (Non AC Seater 2+2 Push Back),06:30,03h 34m,10:04,3.9,334,12
234,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 4440,Super Luxury (Non AC Seater 2+2 Push Back),07:00,03h 54m,10:54,4.2,313,33
235,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 36402,Super Luxury (Non AC Seater 2+2 Push Back),08:00,03h 34m,11:34,3.4,302,34
236,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 36004,Super Luxury (Non AC Seater 2+2 Push Back),08:30,03h 34m,12:04,4.0,302,34
237,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 4404,Super Luxury (Non AC Seater 2+2 Push Back),09:15,03h 34m,12:49,4.3,302,34
238,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 36408,Super Luxury (Non AC Seater 2+2 Push Back),10:00,03h 34m,13:34,3.5,302,31
239,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 36400,Super Luxury (Non AC Seater 2+2 Push Back),11:00,03h 34m,14:34,4.5,302,34
240,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 45141,Super Luxury (Non AC Seater 2+2 Push Back),11:00,03h 25m,14:25,4.0,331,31
241,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 4401,Super Luxury (Non AC Seater 2+2 Push Back),11:45,03h 34m,15:19,4.2,334,1
242,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 36430,Super Luxury (Non AC Seater 2+2 Push Back),14:00,03h 34m,17:34,3.9,302,29
243,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 4408,Super Luxury (Non AC Seater 2+2 Push Back),15:00,03h 34m,18:34,4.0,302,25
244,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 4430,Super Luxury (Non AC Seater 2+2 Push Back),17:30,03h 54m,21:24,2.7,313,11
245,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 36005,Super Luxury (Non AC Seater 2+2 Push Back),18:30,03h 34m,22:04,4.0,302,34
246,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 4406,Super Luxury (Non AC Seater 2+2 Push Back),20:00,04h 03m,00:03,3.5,302,5
247,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 4418,Super Luxury (Non AC Seater 2+2 Push Back),22:00,03h 34m,01:34,3.9,302,34
248,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 4393,Super Luxury (Non AC Seater 2+2 Push Back),22:30,03h 34m,02:04,4.4,334,22
249,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 4379,Super Luxury (Non AC Seater 2+2 Push Back),23:00,03h 34m,02:34,4.8,334,25
250,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,APSRTC - 4391,Super Luxury (Non AC Seater 2+2 Push Back),23:30,03h 34m,03:04,4.1,334,34
251,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),01:00,04h 00m,05:00,3.8,599,30
252,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Dosti Tours and Travels,A/C Sleeper (2+1),00:30,06h 10m,06:40,4.3,799,24
253,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),01:00,05h 00m,06:00,3.8,599,32
254,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),01:15,05h 45m,07:00,3.0,1780,33
255,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Dosti Tours and Travels,A/C Sleeper (2+1),00:30,06h 10m,06:40,4.3,799,24
256,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),23:50,05h 10m,05:00,3.1,1045,41
257,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),23:30,04h 00m,03:30,3.1,950,41
258,Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Meghana Travels,Non A/C Seater / Sleeper (2+1),00:50,04h 15m,05:05,3.0,3000,1
259,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,APSRTC - 2701,Super Luxury (Non AC Seater 2+2 Push Back),00:45,03h 50m,04:35,2.3,260,33
